nb_item,item_90,item_86,size_cat,packing_type,teammate_experience,subgroup,time_picked,picking_to_processing,total_leadtime,carrier,item_ratio,picked_hour,picked_shift,experience_level,nb_item_x_experience_level,subgroup_median_leadtime,carrier_median_leadtime
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,10:51:00 AM,166.9,160.4,TNT_POST_NL,0.5,10,Morning,2,6.0,196.05,169.7
2.0,2.0,,M,STANDARD,1YEAR,PBVO,7:11:47 PM,774.5,266.3,EXTRA_AT_HOME,0.0,19,Afternoon,2,4.0,257.1,279.5
1.0,1.0,,L,STANDARD,2YEAR,MVOL,10:14:15 PM,590.9,46.7,CC_LOG,0.0,22,Afternoon,3,3.0,50.0,170.45
6.0,3.0,3.0,S,STANDARD,6MONTH,HETS,4:49:45 PM,1085.6,203.2,DHL,1.0,16,Afternoon,1,6.0,157.4,186.1
1.0,1.0,,L,STANDARD,1YEAR,MHET,3:13:08 PM,49.8,139.2,BPOST,0.0,15,Morning,2,2.0,148.9,178.7
2.0,2.0,,L,PACKSIZE,1YEAR,PB90,2:18:20 PM,61.9,134.2,TNT_POST_NL,0.0,14,Morning,2,4.0,223.4,169.7
3.0,2.0,1.0,XL,STANDARD,1YEAR,VOLU,10:48:23 PM,740.4,295.2,EXTRA_AT_HOME,2.0,22,Afternoon,2,6.0,266.4,279.5
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,11:11:49 AM,31.2,193.3,TNT_POST_NL,0.0,11,Morning,2,2.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,6:10:52 PM,1439.3,230.2,CHRONOPOSTAPI,0.0,18,Afternoon,2,2.0,148.9,186.5
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,5:01:56 PM,231.3,151.1,DHL,1.0,17,Afternoon,1,4.0,157.4,186.1
2.0,1.0,1.0,M,STANDARD,6MONTH,HETS,9:43:16 AM,284.2,230.7,TNT_POST_NL,1.0,9,Morning,1,2.0,157.4,169.7
2.0,1.0,1.0,M,STANDARD,1YEAR,HETS,8:38:11 AM,400.9,102.7,TNT_POST_NL,1.0,8,Morning,2,4.0,157.4,169.7
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,7:53:45 AM,31.0,213.6,CC_LOG,1.0,7,Morning,2,4.0,196.05,170.45
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,5:57:01 PM,70.1,69.2,UPS_API,0.0,17,Afternoon,1,1.0,50.0,183.8
1.0,1.0,,XL,STANDARD,2YEAR,MVOL,2:00:32 PM,57.9,39.1,TNT_POST_NL,0.0,14,Morning,3,3.0,50.0,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,7:58:38 PM,19.6,112.2,TNT_POST_NL,0.0,19,Afternoon,2,2.0,148.9,169.7
5.0,2.0,3.0,L,PACKSIZE,6MONTH,HETE,8:53:39 AM,172.2,240.3,TNT_POST_NL,0.6666666666666666,8,Morning,1,5.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,11:08:24 AM,42.4,196.0,TNT_POST_NL,0.0,11,Morning,1,1.0,148.9,169.7
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,10:03:27 PM,786.7,107.6,BPOST,1.0,22,Afternoon,2,4.0,157.4,178.7
1.0,1.0,,L,STANDARD,2YEAR,MHET,8:39:15 AM,789.3,114.7,TNT_POST_NL,0.0,8,Morning,3,3.0,148.9,169.7
5.0,3.0,2.0,M,STANDARD,6MONTH,VOLU,10:43:49 AM,94.6,156.7,TNT_POST_NL,1.5,10,Morning,1,5.0,266.4,169.7
2.0,1.0,1.0,S,STANDARD,2YEAR,HETS,12:35:04 PM,190.7,117.6,TNT_POST_NL,1.0,12,Morning,3,6.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,3:05:24 PM,76.3,168.6,TNT_POST_NL,0.0,15,Morning,1,1.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,4:28:13 PM,74.0,261.3,TNT_POST_NL,0.0,16,Afternoon,1,1.0,148.9,169.7
3.0,1.0,2.0,S,STANDARD,2YEAR,HETS,7:34:22 PM,165.3,116.6,BPOST,0.5,19,Afternoon,3,9.0,157.4,178.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,9:36:58 AM,249.8,140.7,TNT_POST_NL,0.5,9,Morning,2,6.0,157.4,169.7
7.0,4.0,3.0,XL,STANDARD,1YEAR,VOLU,8:07:48 PM,1082.2,327.3,EXTRA_AT_HOME,1.3333333333333333,20,Afternoon,2,14.0,266.4,279.5
50.0,50.0,,XL,STANDARD,2YEAR,PBVO,3:39:48 PM,850.0,275.5,EXTRA_AT_HOME,0.0,15,Morning,3,150.0,257.1,279.5
2.0,2.0,,L,PACKSIZE,6MONTH,PB90,6:02:59 PM,153.0,170.4,TNT_POST_NL,0.0,18,Afternoon,1,2.0,223.4,169.7
3.0,1.0,2.0,L,PACKSIZE,6MONTH,HETE,10:43:01 PM,557.6,241.5,TNT_POST_NL,0.5,22,Afternoon,1,3.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,10:18:35 PM,27.9,163.8,TNT_POST_NL,0.0,22,Afternoon,1,1.0,148.9,169.7
2.0,1.0,1.0,S,STANDARD,6MONTH,HETS,8:09:45 PM,177.2,114.4,TNT_POST_NL,1.0,20,Afternoon,1,2.0,157.4,169.7
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,8:25:21 PM,1239.0,139.3,TNT_POST_NL,1.0,20,Afternoon,2,8.0,157.4,169.7
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,2:36:00 PM,374.9,174.2,TNT_POST_NL,1.0,14,Morning,2,4.0,196.05,169.7
6.0,3.0,3.0,S,STANDARD,6MONTH,HETS,4:00:18 PM,111.6,259.4,DHL,1.0,16,Afternoon,1,6.0,157.4,186.1
6.0,3.0,3.0,XL,STANDARD,1YEAR,VOLU,7:15:17 PM,1111.7,318.3,EXTRA_AT_HOME,1.0,19,Afternoon,2,12.0,266.4,279.5
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,11:06:18 PM,515.6,138.0,CC_LOG,0.0,23,Afternoon,2,2.0,148.9,170.45
5.0,2.0,3.0,S,STANDARD,1YEAR,HETS,8:44:19 AM,170.4,121.0,CHRONOPOSTAPI,0.6666666666666666,8,Morning,2,10.0,157.4,186.5
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,1:51:41 PM,216.6,242.5,CHRONOPOSTAPI,0.5,13,Morning,2,6.0,196.05,186.5
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,12:03:39 PM,215.8,79.0,CC_LOG,1.0,12,Morning,2,4.0,157.4,170.45
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,8:46:38 PM,110.1,209.1,TNT_POST_NL,1.0,20,Afternoon,2,4.0,157.4,169.7
6.0,3.0,3.0,S,STANDARD,1YEAR,HETS,2:12:21 PM,204.6,170.2,BPOST,1.0,14,Morning,2,12.0,157.4,178.7
4.0,4.0,,L,PACKSIZE,1YEAR,PB90,11:57:19 AM,7.9,296.2,BPOST,0.0,11,Morning,2,8.0,223.4,178.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,1:12:17 PM,82.6,56.0,BPOST,0.0,13,Morning,2,2.0,50.0,178.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,7:49:47 PM,19.0,115.2,TNT_POST_NL,0.0,19,Afternoon,2,2.0,148.9,169.7
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,10:03:20 PM,46.4,171.2,TNT_POST_NL,1.0,22,Afternoon,2,8.0,157.4,169.7
2.0,2.0,,XL,STANDARD,1YEAR,PBVO,11:55:53 AM,275.4,262.8,TNT_POST_NL,0.0,11,Morning,2,4.0,257.1,169.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,6:02:40 PM,77.4,64.3,TNT_POST_NL,0.0,18,Afternoon,2,2.0,148.9,169.7
1.0,1.0,,XL,PACKSIZE,6MONTH,MHET,2:50:15 PM,69.1,239.8,CHRONOPOSTAPI,0.0,14,Morning,1,1.0,148.9,186.5
1.0,1.0,,XL,STANDARD,2YEAR,MVOL,7:51:18 AM,44.9,31.3,CC_LOG,0.0,7,Morning,3,3.0,50.0,170.45
3.0,1.0,2.0,S,STANDARD,2YEAR,HETS,2:39:20 PM,180.0,161.4,TNT_POST_NL,0.5,14,Morning,3,9.0,157.4,169.7
1.0,1.0,,XL,PACKSIZE,2YEAR,MHET,3:20:28 PM,21.5,160.3,TNT_POST_NL,0.0,15,Morning,3,3.0,148.9,169.7
13.0,5.0,8.0,L,STANDARD,1YEAR,HETE,2:01:51 PM,78.0,99.1,TNT_POST_NL,0.625,14,Morning,2,26.0,196.05,169.7
2.0,1.0,1.0,S,STANDARD,2YEAR,HETS,3:12:39 PM,139.2,160.0,BPOST,1.0,15,Morning,3,6.0,157.4,178.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,10:21:24 AM,60.3,166.6,BPOST,0.0,10,Morning,3,3.0,148.9,178.7
2.0,1.0,1.0,L,PACKSIZE,6MONTH,HETE,1:58:28 PM,251.7,286.1,CHRONOPOSTAPI,1.0,13,Morning,1,2.0,196.05,186.5
1.0,1.0,,L,STANDARD,1YEAR,MHET,11:37:33 AM,342.8,139.7,TNT_POST_NL,0.0,11,Morning,2,2.0,148.9,169.7
3.0,1.0,2.0,S,STANDARD,6MONTH,HETS,11:58:13 AM,364.4,162.9,CHRONOPOSTAPI,0.5,11,Morning,1,3.0,157.4,186.5
3.0,3.0,,XL,PACKSIZE,6MONTH,PB90,2:35:36 PM,126.8,202.4,TNT_POST_NL,0.0,14,Morning,1,3.0,223.4,169.7
10.0,4.0,6.0,L,STANDARD,6MONTH,HETE,10:43:16 AM,79.5,135.2,TNT_POST_NL,0.6666666666666666,10,Morning,1,10.0,196.05,169.7
5.0,5.0,,XL,PACKSIZE,1YEAR,PB90,8:28:56 PM,129.1,251.9,TNT_POST_NL,0.0,20,Afternoon,2,10.0,223.4,169.7
1.0,1.0,,XL,STANDARD,1YEAR,MHET,10:03:03 PM,10.2,87.7,TNT_POST_NL,0.0,22,Afternoon,2,2.0,148.9,169.7
7.0,4.0,3.0,XL,STANDARD,3-5YEAR,VOLU,12:20:56 PM,142.6,229.3,TNT_POST_NL,1.3333333333333333,12,Morning,4,28.0,266.4,169.7
2.0,2.0,,XL,STANDARD,1YEAR,PBVO,4:33:40 PM,27.3,189.3,TNT_POST_NL,0.0,16,Afternoon,2,4.0,257.1,169.7
1.0,1.0,,XL,PACKSIZE,2YEAR,MHET,11:40:09 AM,289.2,187.4,TNT_POST_NL,0.0,11,Morning,3,3.0,148.9,169.7
6.0,3.0,3.0,M,STANDARD,1YEAR,VOLU,11:40:55 AM,20.2,268.3,EXTRA_AT_HOME,1.0,11,Morning,2,12.0,266.4,279.5
1.0,1.0,,L,STANDARD,2YEAR,MHET,2:27:43 PM,133.0,120.2,BPOST,0.0,14,Morning,3,3.0,148.9,178.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,11:40:09 AM,285.6,90.9,TNT_POST_NL,0.0,11,Morning,2,2.0,148.9,169.7
3.0,1.0,2.0,M,PACKSIZE,6MONTH,HETE,1:54:03 PM,116.7,230.5,TNT_POST_NL,0.5,13,Morning,1,3.0,196.05,169.7
2.0,1.0,1.0,XL,PACKSIZE,1YEAR,HETE,12:46:35 PM,134.4,208.1,TNT_POST_NL,1.0,12,Morning,2,4.0,196.05,169.7
7.0,3.0,4.0,L,STANDARD,6MONTH,HETE,8:52:37 AM,120.2,213.5,TNT_POST_NL,0.75,8,Morning,1,7.0,196.05,169.7
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,9:35:07 AM,71.0,208.8,TNT_POST_NL,0.5,9,Morning,2,6.0,196.05,169.7
3.0,1.0,2.0,L,STANDARD,1YEAR,HETE,9:03:21 AM,132.8,99.0,TNT_POST_NL,0.5,9,Morning,2,6.0,196.05,169.7
6.0,6.0,,M,STANDARD,2YEAR,PBVO,9:53:31 AM,95.4,212.6,EXTRA_AT_HOME,0.0,9,Morning,3,18.0,257.1,279.5
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,7:50:10 PM,23.6,217.8,DHL,0.0,19,Afternoon,2,2.0,148.9,186.1
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,10:51:48 PM,565.7,248.1,CC_LOG,0.5,22,Afternoon,2,6.0,196.05,170.45
3.0,1.0,2.0,L,STANDARD,1YEAR,HETE,11:56:34 AM,56.2,111.0,TNT_POST_NL,0.5,11,Morning,2,6.0,196.05,169.7
3.0,2.0,1.0,M,STANDARD,6MONTH,VOLU,10:09:42 PM,600.1,175.9,CC_LOG,2.0,22,Afternoon,1,3.0,266.4,170.45
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,7:35:06 PM,14.6,176.9,TNT_POST_NL,0.0,19,Afternoon,2,2.0,148.9,169.7
1.0,1.0,,XL,PACKSIZE,3-5YEAR,MHET,5:29:43 PM,170.8,138.1,BPOST,0.0,17,Afternoon,4,4.0,148.9,178.7
7.0,4.0,3.0,XL,STANDARD,1YEAR,VOLU,2:06:23 PM,458.6,262.1,TNT_POST_NL,1.3333333333333333,14,Morning,2,14.0,266.4,169.7
20.0,12.0,8.0,XL,STANDARD,2YEAR,VOLU,12:18:02 PM,102.1,220.7,EXTRA_AT_HOME,1.5,12,Morning,3,60.0,266.4,279.5
4.0,4.0,,XL,STANDARD,6MONTH,PBVO,11:28:26 AM,55.9,253.7,EXTRA_AT_HOME,0.0,11,Morning,1,4.0,257.1,279.5
1.0,1.0,,XL,STANDARD,1YEAR,MHET,11:23:55 AM,125.2,94.0,BPOST,0.0,11,Morning,2,2.0,148.9,178.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,5:10:53 PM,239.0,127.4,BPOST,0.0,17,Afternoon,3,3.0,148.9,178.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,1:58:33 PM,129.3,40.5,BPOST,0.0,13,Morning,2,2.0,50.0,178.7
8.0,5.0,3.0,XL,STANDARD,2YEAR,VOLU,8:51:13 AM,35.0,318.3,EXTRA_AT_HOME,1.6666666666666667,8,Morning,3,24.0,266.4,279.5
3.0,1.0,2.0,L,STANDARD,6MONTH,HETE,12:00:32 PM,164.1,181.0,TNT_POST_NL,0.5,12,Morning,1,3.0,196.05,169.7
4.0,1.0,3.0,L,PACKSIZE,6MONTH,HETE,9:41:05 AM,69.7,224.2,TNT_POST_NL,0.3333333333333333,9,Morning,1,4.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,11:07:51 AM,202.5,137.6,TNT_POST_NL,0.0,11,Morning,3,3.0,148.9,169.7
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,4:26:03 PM,34.9,184.6,EXTRA_AT_HOME,0.0,16,Afternoon,2,2.0,148.9,279.5
6.0,2.0,4.0,L,PACKSIZE,1YEAR,HETE,6:09:26 PM,846.0,197.1,TNT_POST_NL,0.5,18,Afternoon,2,12.0,196.05,169.7
2.0,2.0,,L,PACKSIZE,6MONTH,PB90,8:53:31 PM,83.0,151.1,TNT_POST_NL,0.0,20,Afternoon,1,2.0,223.4,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,8:38:19 AM,30.7,229.1,EXTRA_AT_HOME,0.0,8,Morning,2,2.0,148.9,279.5
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,10:37:23 PM,5.9,45.0,TNT_POST_NL,0.0,22,Afternoon,1,1.0,50.0,169.7
12.0,12.0,,XL,STANDARD,1YEAR,PBVO,9:50:39 AM,61.0,197.7,CC_LOG,0.0,9,Morning,2,24.0,257.1,170.45
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,8:05:43 AM,5.0,193.5,CC_LOG,0.0,8,Morning,1,1.0,148.9,170.45
6.0,3.0,3.0,XL,STANDARD,6MONTH,VOLU,8:44:30 AM,111.3,370.7,TNT_POST_NL,1.0,8,Morning,1,6.0,266.4,169.7
6.0,6.0,,M,STANDARD,1YEAR,PBVO,9:48:13 AM,56.1,151.5,TNT_POST_NL,0.0,9,Morning,2,12.0,257.1,169.7
2.0,1.0,1.0,XL,STANDARD,3-5YEAR,VOLU,12:09:29 PM,240.9,150.5,TNT_POST_NL,1.0,12,Morning,4,8.0,266.4,169.7
6.0,3.0,3.0,S,STANDARD,6MONTH,HETS,5:12:56 PM,213.6,166.7,CHRONOPOSTAPI,1.0,17,Afternoon,1,6.0,157.4,186.5
2.0,1.0,1.0,M,STANDARD,2YEAR,VOLU,8:53:28 AM,34.2,169.2,EXTRA_AT_HOME,1.0,8,Morning,3,6.0,266.4,279.5
20.0,12.0,8.0,XL,STANDARD,6MONTH,VOLU,8:15:25 PM,148.3,371.2,DHL,1.5,20,Afternoon,1,20.0,266.4,186.1
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,12:50:35 PM,69.9,60.3,TNT_POST_NL,0.0,12,Morning,2,2.0,50.0,169.7
1.0,1.0,,L,STANDARD,6MONTH,MHET,2:19:53 PM,15.8,117.3,TNT_POST_NL,0.0,14,Morning,1,1.0,148.9,169.7
2.0,1.0,1.0,L,PACKSIZE,6MONTH,HETE,12:04:29 PM,108.0,250.5,TNT_POST_NL,1.0,12,Morning,1,2.0,196.05,169.7
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,8:35:40 AM,559.5,130.9,TNT_POST_NL,1.0,8,Morning,2,8.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,8:15:11 AM,16.0,187.3,CC_LOG,0.0,8,Morning,1,1.0,148.9,170.45
2.0,1.0,1.0,S,STANDARD,2YEAR,HETS,10:30:50 AM,157.8,121.8,TNT_POST_NL,1.0,10,Morning,3,6.0,157.4,169.7
4.0,4.0,,L,PACKSIZE,1YEAR,PB90,2:03:47 PM,534.2,184.3,TNT_POST_NL,0.0,14,Morning,2,8.0,223.4,169.7
3.0,1.0,2.0,XL,STANDARD,6MONTH,HETE,10:20:47 AM,201.2,116.2,BPOST,0.5,10,Morning,1,3.0,196.05,178.7
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,8:04:24 PM,90.0,203.2,TNT_POST_NL,1.0,20,Afternoon,2,8.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,6:02:40 PM,81.5,134.2,TNT_POST_NL,0.0,18,Afternoon,3,3.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,3:06:04 PM,47.4,166.9,BPOST,0.0,15,Morning,3,3.0,148.9,178.7
3.0,2.0,1.0,XL,STANDARD,6MONTH,VOLU,10:55:51 AM,15.9,374.3,EXTRA_AT_HOME,2.0,10,Morning,1,3.0,266.4,279.5
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,6:04:11 PM,73.3,57.8,BPOST,0.0,18,Afternoon,1,1.0,50.0,178.7
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,9:01:10 AM,127.0,73.6,BPOST,0.0,9,Morning,1,1.0,50.0,178.7
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,2:14:48 PM,135.2,192.2,CHRONOPOSTAPI,1.0,14,Morning,1,4.0,157.4,186.5
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,2:09:15 PM,121.5,265.4,BPOST,0.5,14,Morning,2,6.0,196.05,178.7
18.0,8.0,10.0,S,STANDARD,2YEAR,HETS,9:57:30 PM,33.7,113.0,TNT_POST_NL,0.8,21,Afternoon,3,54.0,157.4,169.7
7.0,3.0,4.0,S,STANDARD,1YEAR,HETS,11:37:46 AM,689.0,200.9,TNT_POST_NL,0.75,11,Morning,2,14.0,157.4,169.7
2.0,1.0,1.0,L,PACKSIZE,6MONTH,HETE,9:20:34 AM,83.0,194.2,BPOST,1.0,9,Morning,1,2.0,196.05,178.7
2.0,1.0,1.0,M,STANDARD,2YEAR,VOLU,10:47:55 AM,202.9,247.4,CHRONOPOSTAPI,1.0,10,Morning,3,6.0,266.4,186.5
2.0,1.0,1.0,L,PACKSIZE,6MONTH,HETE,4:13:02 PM,39.4,283.0,BPOST,1.0,16,Afternoon,1,2.0,196.05,178.7
4.0,1.0,3.0,L,STANDARD,1YEAR,HETE,9:15:03 AM,713.6,124.2,TNT_POST_NL,0.3333333333333333,9,Morning,2,8.0,196.05,169.7
3.0,1.0,2.0,L,STANDARD,1YEAR,HETE,4:06:47 PM,64.1,155.3,BPOST,0.5,16,Afternoon,2,6.0,196.05,178.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,9:48:32 PM,8.6,39.1,TNT_POST_NL,0.0,21,Afternoon,2,2.0,50.0,169.7
1.0,1.0,,L,STANDARD,6MONTH,MHET,2:41:10 PM,176.6,90.6,TNT_POST_NL,0.0,14,Morning,1,1.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,3:42:10 PM,92.8,194.6,TNT_POST_NL,0.0,15,Morning,1,1.0,148.9,169.7
2.0,1.0,1.0,L,STANDARD,1YEAR,HETE,5:16:24 PM,63.8,114.7,TNT_POST_NL,1.0,17,Afternoon,2,4.0,196.05,169.7
5.0,2.0,3.0,S,STANDARD,6MONTH,HETS,6:11:53 PM,102.7,144.6,BPOST,0.6666666666666666,18,Afternoon,1,5.0,157.4,178.7
4.0,1.0,3.0,M,PACKSIZE,1YEAR,HETE,1:58:07 PM,318.7,164.1,BPOST,0.3333333333333333,13,Morning,2,8.0,196.05,178.7
1.0,1.0,,L,STANDARD,3-5YEAR,MHET,3:15:28 PM,300.2,91.4,TNT_POST_NL,0.0,15,Morning,4,4.0,148.9,169.7
5.0,2.0,3.0,L,STANDARD,1YEAR,HETE,4:02:36 PM,91.1,96.5,DHL,0.6666666666666666,16,Afternoon,2,10.0,196.05,186.1
4.0,1.0,3.0,XL,STANDARD,6MONTH,HETE,8:30:45 AM,175.6,177.6,TNT_POST_NL,0.3333333333333333,8,Morning,1,4.0,196.05,169.7
3.0,2.0,1.0,XL,STANDARD,1YEAR,VOLU,8:30:40 AM,60.4,394.7,EXTRA_AT_HOME,2.0,8,Morning,2,6.0,266.4,279.5
2.0,2.0,,XL,PACKSIZE,1YEAR,PB90,4:26:22 PM,33.9,205.3,BPOST,0.0,16,Afternoon,2,4.0,223.4,178.7
4.0,2.0,2.0,M,STANDARD,6MONTH,VOLU,12:00:23 PM,104.2,263.9,BPOST,1.0,12,Morning,1,4.0,266.4,178.7
9.0,5.0,4.0,M,STANDARD,1YEAR,VOLU,8:52:46 AM,564.4,166.0,TNT_POST_NL,1.25,8,Morning,2,18.0,266.4,169.7
5.0,2.0,3.0,L,STANDARD,2YEAR,HETE,10:41:06 PM,798.2,127.8,TNT_POST_NL,0.6666666666666666,22,Afternoon,3,15.0,196.05,169.7
2.0,1.0,1.0,L,PACKSIZE,2YEAR,HETE,8:16:44 AM,57.0,156.1,TNT_POST_NL,1.0,8,Morning,3,6.0,196.05,169.7
3.0,3.0,,L,STANDARD,1YEAR,PB90,9:20:45 AM,94.4,135.1,BPOST,0.0,9,Morning,2,6.0,223.4,178.7
2.0,2.0,,M,STANDARD,6MONTH,PBVO,8:10:50 AM,37.1,223.2,CC_LOG,0.0,8,Morning,1,2.0,257.1,170.45
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,10:01:34 PM,40.5,113.6,CC_LOG,1.0,22,Afternoon,2,4.0,196.05,170.45
3.0,1.0,2.0,L,PACKSIZE,6MONTH,HETE,4:06:32 PM,57.8,199.2,CHRONOPOSTAPI,0.5,16,Afternoon,1,3.0,196.05,186.5
5.0,2.0,3.0,S,STANDARD,2YEAR,HETS,8:40:10 AM,271.4,174.9,TNT_POST_NL,0.6666666666666666,8,Morning,3,15.0,157.4,169.7
5.0,3.0,2.0,XL,STANDARD,1YEAR,VOLU,3:09:13 PM,77.0,262.0,EXTRA_AT_HOME,1.5,15,Morning,2,10.0,266.4,279.5
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,7:52:28 AM,5.0,164.6,CC_LOG,0.0,7,Morning,1,1.0,148.9,170.45
6.0,2.0,4.0,L,STANDARD,6MONTH,HETE,9:09:13 AM,461.1,155.6,UPS_API,0.5,9,Morning,1,6.0,196.05,183.8
4.0,1.0,3.0,L,STANDARD,1YEAR,HETE,11:23:39 AM,33.8,170.8,EXTRA_AT_HOME,0.3333333333333333,11,Morning,2,8.0,196.05,279.5
4.0,4.0,,L,PACKSIZE,1YEAR,PB90,9:37:01 PM,17.9,234.8,TNT_POST_NL,0.0,21,Afternoon,2,8.0,223.4,169.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,7:43:02 PM,36.0,181.8,BPOST,0.5,19,Afternoon,2,6.0,157.4,178.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,10:42:17 PM,20.5,187.6,TNT_POST_NL,0.0,22,Afternoon,3,3.0,148.9,169.7
2.0,1.0,1.0,L,PACKSIZE,2YEAR,HETE,1:10:54 PM,39.5,144.4,TNT_POST_NL,1.0,13,Morning,3,6.0,196.05,169.7
13.0,6.0,7.0,S,STANDARD,1YEAR,HETS,7:49:34 AM,30.8,145.8,DHL,0.8571428571428571,7,Morning,2,26.0,157.4,186.1
7.0,3.0,4.0,S,STANDARD,6MONTH,HETS,10:30:49 PM,22.8,144.0,BPOST,0.75,22,Afternoon,1,7.0,157.4,178.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,12:19:32 PM,153.4,211.9,BPOST,0.3333333333333333,12,Morning,2,8.0,196.05,178.7
2.0,1.0,1.0,L,STANDARD,6MONTH,HETE,8:46:08 AM,104.5,158.7,BPOST,1.0,8,Morning,1,2.0,196.05,178.7
5.0,2.0,3.0,L,PACKSIZE,2YEAR,HETE,1:18:01 PM,158.4,173.4,BPOST,0.6666666666666666,13,Morning,3,15.0,196.05,178.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,4:09:14 PM,44.8,38.7,CHRONOPOSTAPI,0.0,16,Afternoon,2,2.0,50.0,186.5
9.0,3.0,6.0,L,PACKSIZE,6MONTH,HETE,2:01:51 PM,142.4,243.1,TNT_POST_NL,0.5,14,Morning,1,9.0,196.05,169.7
2.0,1.0,1.0,XL,STANDARD,3-5YEAR,VOLU,2:00:19 PM,26.4,250.4,EXTRA_AT_HOME,1.0,14,Morning,4,8.0,266.4,279.5
3.0,1.0,2.0,S,STANDARD,2YEAR,HETS,9:48:06 AM,49.8,84.3,CC_LOG,0.5,9,Morning,3,9.0,157.4,170.45
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,7:54:38 AM,569.5,192.1,TNT_POST_NL,1.0,7,Morning,2,8.0,157.4,169.7
5.0,2.0,3.0,M,STANDARD,1YEAR,HETS,12:20:20 PM,122.3,202.1,TNT_POST_NL,0.6666666666666666,12,Morning,2,10.0,157.4,169.7
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,8:26:45 AM,204.7,205.0,BPOST,1.0,8,Morning,2,4.0,196.05,178.7
6.0,3.0,3.0,S,STANDARD,6MONTH,HETS,11:42:59 AM,110.8,223.3,CHRONOPOSTAPI,1.0,11,Morning,1,6.0,157.4,186.5
4.0,2.0,2.0,XL,STANDARD,1YEAR,VOLU,11:43:39 AM,122.7,257.2,EXTRA_AT_HOME,1.0,11,Morning,2,8.0,266.4,279.5
2.0,1.0,1.0,XL,PACKSIZE,1YEAR,HETE,4:36:09 PM,41.9,198.8,TNT_POST_NL,1.0,16,Afternoon,2,4.0,196.05,169.7
1.0,1.0,,L,STANDARD,1YEAR,MVOL,10:38:53 AM,56.9,55.1,BPOST,0.0,10,Morning,2,2.0,50.0,178.7
